X,Y
0.0,0.0
0.0008140954817700762,0.006741573033707865
0.001977089027155899,0.011685393258426966
0.003488980636157469,0.01887640449438202
0.00505902192242833,0.028764044943820226
0.00907134965400942,0.05573033707865169
0.010699540617549573,0.06606741573033707
0.01506076641274641,0.08134831460674158
0.017851950921672386,0.09348314606741573
0.021457230912368435,0.1047191011235955
0.023783218003140084,0.11550561797752809
0.02512066058033378,0.1204494382022472
0.026458103157527477,0.12404494382022471
0.027504797348374715,0.13303370786516855
0.028900389602837705,0.13797752808988764
0.03750654183869279,0.17168539325842697
0.041925917311158925,0.19146067415730336
0.04291446182473687,0.19640449438202248
0.04570564633366285,0.20629213483146067
0.04791533406989591,0.21303370786516854
0.051288015351514796,0.23191011235955056
0.05582369017851951,0.24314606741573033
0.05692853404663604,0.2503370786516854
0.05896377275106123,0.2642696629213483
0.06588358434610687,0.2813483146067416
0.06803512240507065,0.2907865168539326
0.06983776240041868,0.2934831460674157
0.07251264755480608,0.30382022471910114
0.08053730301796826,0.3267415730337079
0.0881549107402454,0.35730337078651686
0.09158574169913357,0.3698876404494382
0.0953654707216375,0.3802247191011236
0.09885445135779497,0.3959550561797753
0.10088969006222015,0.3986516853932584
0.10234343199395243,0.40808988764044946
0.10466941908472407,0.4148314606741573
0.10623946037099494,0.42067415730337077
0.10728615456184218,0.42292134831460676
0.10984474036169099,0.4310112359550562
0.11397336744781067,0.44224719101123594
0.1268825958015933,0.4939325842696629
0.13112752224225155,0.510561797752809
0.13508170029656336,0.5128089887640449
0.1467116357504216,0.538876404494382
0.1531662499273129,0.5631460674157304
0.15619003314531604,0.5685393258426966
0.16020236087689713,0.578876404494382
0.16223759958132233,0.5833707865168539
0.1689829621445601,0.6004494382022472
0.17049485375356166,0.6035955056179775
0.1721811943943711,0.6125842696629213
0.17532127696691283,0.6184269662921348
0.17770541373495377,0.6242696629213483
0.17944990405303252,0.628314606741573
0.18206663953015062,0.6332584269662921
0.18334593243007502,0.6355056179775281
0.184741524684538,0.6382022471910113
0.18631156597080886,0.6391011235955056
0.19637146013839624,0.6620224719101123
0.20538466011513637,0.6808988764044944
0.20730359946502297,0.6844943820224719
0.20904808978310171,0.6930337078651685
0.21119962784206547,0.6934831460674157
0.21352561493283712,0.7024719101123595
0.21579345234633948,0.7033707865168539
0.21963133104611268,0.7123595505617978
0.22306216200500087,0.717752808988764
0.22527184974123393,0.7191011235955056
0.2281211839274292,0.7213483146067415
0.2392859219631331,0.7348314606741573
0.24306565098563704,0.7406741573033708
0.24539163807640868,0.748314606741573
0.24864802000348898,0.7532584269662921
0.25126475548060706,0.7537078651685393
0.25609117869395825,0.7568539325842697
0.2740594289701692,0.7743820224719101
0.27650171541547947,0.7748314606741573
0.2801651450834448,0.7748314606741573
0.29423736698261327,0.7910112359550562
0.2955748095598069,0.7914606741573034
0.2994126882595802,0.7941573033707865
0.30482060824562424,0.7959550561797752
0.3081932895272431,0.7959550561797752
0.31185671919520846,0.797752808988764
0.3142990056405187,0.7991011235955057
0.3168575914403675,0.8013483146067416
0.31959062627202417,0.8026966292134832
0.32243996045821943,0.8031460674157304
0.3262196894807234,0.8040449438202247
0.34168750363435485,0.8134831460674158
0.3436645926615107,0.8193258426966292
0.3512822003837879,0.8215730337078652
0.35413153456998314,0.8233707865168539
0.3569808687561784,0.8242696629213483
0.3599465022969123,0.8256179775280899
0.36407512938303194,0.8278651685393258
0.3716927371053091,0.8319101123595506
0.3754143164505437,0.8337078651685393
0.3805896377275106,0.8355056179775281
0.38314822352735944,0.8368539325842697
0.39547595510844913,0.8476404494382023
0.39745304413560506,0.8476404494382023
0.4001860789672617,0.8485393258426966
0.40332616153980344,0.849438202247191
0.41292085828923647,0.8548314606741573
0.4169331860208176,0.856629213483146
0.41914287375705067,0.8570786516853932
0.4214688608478223,0.8575280898876404
0.4239692969704018,0.8575280898876404
0.4254230389021341,0.8588764044943821
0.4281560737337908,0.861123595505618
0.4312961563063325,0.8629213483146068
0.4398441588649183,0.8674157303370786
0.44193754724661277,0.8674157303370786
0.4451357794964238,0.8678651685393258
0.45147409431877655,0.8732584269662922
0.45577717043670407,0.8759550561797753
0.4585102052683608,0.8773033707865169
0.4615339884863639,0.8786516853932584
0.5036343548293307,0.8970786516853932
0.5127057044833401,0.9002247191011236
0.5241030412281212,0.903370786516854
0.5385823108681747,0.9074157303370787
0.5462580682677212,0.9096629213483146
0.5517822876083037,0.9096629213483146
0.5666686049892423,0.9173033707865168
0.5696923882072454,0.9173033707865168
0.5724835727161715,0.9173033707865168
0.5768447985113683,0.9186516853932585
0.5794615339884863,0.9191011235955057
0.5839390591382217,0.9195505617977529
0.5871954410653021,0.9195505617977529
0.5898121765424202,0.9195505617977529
0.5942315520148863,0.9208988764044944
0.5976042332965052,0.9208988764044944
0.6351689248124673,0.927191011235955
0.6378438099668546,0.9285393258426966
0.8264232133511659,0.9573033707865168
0.8365412571960226,0.9622471910112359
0.851602023608769,0.9671910112359551
0.8697447229167878,0.9689887640449438
0.8729429551665988,0.9712359550561798
0.8752107925801011,0.9721348314606741
0.8792231203116823,0.9743820224719101
0.8845147409431877,0.9770786516853932
0.8870151770657673,0.9770786516853932
0.8944583357562366,0.9779775280898877
0.9007966505785893,0.9788764044943821
0.9241728208408443,0.981123595505618
0.9491190323893702,0.9860674157303371
0.9805780077920567,0.9910112359550561
0.9822643484328663,0.9914606741573033
0.9837180903645985,0.9919101123595505
0.986218526487178,0.9919101123595505
0.9895330580915276,0.9937078651685394
0.9935453858231087,0.9955056179775281
1.0,1.0
