X,Y
0.0,0.0
0.0,0.00010848340203948796
0.0,0.034280755044478195
9.800078400627205e-05,0.034280755044478195
9.800078400627205e-05,0.03590800607507051
9.800078400627205e-05,0.03612497287914949
9.800078400627205e-05,0.036341939683228464
0.0001960015680125441,0.036341939683228464
0.0001960015680125441,0.041766109785202864
0.0001960015680125441,0.04198307658928184
0.0001960015680125441,0.04274246040355825
0.00029400235201881614,0.04274246040355825
0.00029400235201881614,0.048600564113690604
0.0003920031360250882,0.048600564113690604
0.0003920031360250882,0.059774354523757865
0.0004900039200313603,0.059774354523757865
0.0004900039200313603,0.06769364287264049
0.0005880047040376323,0.06769364287264049
0.0005880047040376323,0.0711651117379041
0.0006860054880439044,0.0711651117379041
0.0006860054880439044,0.07626383163376003
0.0007840062720501764,0.07626383163376003
0.0007840062720501764,0.07756563245823389
0.0008820070560564484,0.07756563245823389
0.0008820070560564484,0.08429160338468214
0.0009800078400627205,0.08429160338468214
0.0009800078400627205,0.10132349750488176
0.0011760094080752645,0.10132349750488176
0.0011760094080752645,0.1017574311130397
0.0012740101920815366,0.1017574311130397
0.0012740101920815366,0.10197439791711868
0.0013720109760878088,0.10197439791711868
0.0013720109760878088,0.10327619874159254
0.0014700117600940808,0.10327619874159254
0.0014700117600940808,0.13104794966370145
0.0015680125441003528,0.13104794966370145
0.0015680125441003528,0.13213278368409634
0.0016660133281066248,0.13213278368409634
0.0016660133281066248,0.1441744413104795
0.0017640141121128968,0.1441744413104795
0.0017640141121128968,0.144282924712519
0.0017640141121128968,0.14449989151659795
0.0017640141121128968,0.14710349316554566
0.001862014896119169,0.14710349316554566
0.001862014896119169,0.15111737904100672
0.001960015680125441,0.15111737904100672
0.001960015680125441,0.1515513126491647
0.002058016464131713,0.1515513126491647
0.002058016464131713,0.15176827945324364
0.002058016464131713,0.16077240182252114
0.002058016464131713,0.16098936862660013
0.002058016464131713,0.1619657192449555
0.002058016464131713,0.1621826860490345
0.002058016464131713,0.16641353872857453
0.002058016464131713,0.16663050553265352
0.002058016464131713,0.17259709264482534
0.002058016464131713,0.17281405944890432
0.002058016464131713,0.1755261444998915
0.002156017248137985,0.1755261444998915
0.002156017248137985,0.17639401171620742
0.0022540180321442573,0.17639401171620742
0.0022540180321442573,0.1794315469733131
0.002352018816150529,0.1794315469733131
0.002352018816150529,0.18062486439574746
0.0024500196001568013,0.18062486439574746
0.0024500196001568013,0.18745931872423519
0.002548020384163073,0.18745931872423519
0.002548020384163073,0.19776524191798656
0.0026460211681693453,0.19776524191798656
0.0026460211681693453,0.19971794315469732
0.0027440219521756176,0.19971794315469732
0.0027440219521756176,0.2061184638750271
0.0027440219521756176,0.2063354306791061
0.0027440219521756176,0.21045779995660663
0.0028420227361818894,0.21045779995660663
