X,Y
0.0,0.0
0.0,0.0006508298080052066
0.0,0.0021694326933506887
9.801038910124473e-05,0.0021694326933506887
9.801038910124473e-05,0.0035795639440286365
0.00019602077820248947,0.0035795639440286365
0.00019602077820248947,0.004338865386701377
0.00029403116730373417,0.004338865386701377
0.00029403116730373417,0.006399826445384532
0.00039204155640497893,0.006399826445384532
0.00039204155640497893,0.011389521640091117
0.0004900519455062237,0.011389521640091117
0.0004900519455062237,0.022345156741512096
0.0005880623346074683,0.022345156741512096
0.0005880623346074683,0.028202625013558955
0.0006860727237087131,0.028202625013558955
0.0006860727237087131,0.028528039917561556
0.0007840831128099579,0.028528039917561556
0.0007840831128099579,0.03102288751491485
0.0008820935019112026,0.03102288751491485
0.0008820935019112026,0.032649962034927864
0.0009801038910124474,0.032649962034927864
0.0009801038910124474,0.033083848573598
0.001078114280113692,0.033083848573598
0.001078114280113692,0.033409263477600606
0.0011761246692149367,0.033409263477600606
0.0011761246692149367,0.03362620674693568
0.0012741350583161816,0.03362620674693568
0.0012741350583161816,0.034060093285605816
0.0013721454474174262,0.034060093285605816
0.0013721454474174262,0.03460245145894349
0.001470155836518671,0.03460245145894349
0.001470155836518671,0.037422713960299385
0.0015681662256199157,0.037422713960299385
0.0015681662256199157,0.03753118559496692
0.0016661766147211604,0.03753118559496692
0.0016661766147211604,0.04002603319232021
0.0017641870038224052,0.04002603319232021
0.0017641870038224052,0.04056839136565788
0.00186219739292365,0.04056839136565788
0.00186219739292365,0.04262935242434104
0.0019602077820248948,0.04262935242434104
0.0019602077820248948,0.04447337021368912
0.0020582181711261394,0.04447337021368912
0.0020582181711261394,0.04620891636836967
0.002156228560227384,0.04620891636836967
0.002156228560227384,0.04664280290703981
0.0022542389493286287,0.04664280290703981
0.0022542389493286287,0.04935459377372817
0.0023522493384298734,0.04935459377372817
0.0023522493384298734,0.049788480312398305
0.0024502597275311185,0.049788480312398305
0.0024502597275311185,0.05184944137108146
0.002548270116632363,0.05184944137108146
0.002548270116632363,0.05304262935242434
